artist_name,track_name,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri
Joe Arroyo,La Noche,0.733,0.684,0,-5.339,0,0.04,0.252,0.0345,0.058,0.831,105.649,spotify:track:3LyUuxJWLLGxSzel2aDR4W
Nas,Life Is What You Make It (feat. DMX),0.875,0.645,8,-8.61,0,0.28,0.000522,0.0,0.0836,0.559,92.046,spotify:track:6vuYXvA0RTP8MOcJV2yYAN
Michael Bublé,Some Kind of Wonderful,0.653,0.64,1,-6.19,0,0.034,0.0562,0.0,0.168,0.912,125.301,spotify:track:1UQST36ygsRXTB97OdbnlS
2NE1,I Am The Best,0.818,0.833,0,-3.728,1,0.0389,0.00825,0.00322,0.0553,0.712,127.983,spotify:track:5K8PXCcGsQ8XZLYKjD3sGj
The 1975,Chocolate,0.614,0.938,11,-4.461,1,0.0611,0.000532,0.0,0.368,0.607,100.058,spotify:track:4WiiRw2PHMNQE0ad6y6GdD
Sleeping With Sirens,Scene Two - Roger Rabbit,0.693,0.562,0,-7.323,1,0.0379,0.195,0.0,0.123,0.183,123.979,spotify:track:7la8N6YLMUDAXl2iAEe9Sy
Digital Underground,Kiss You Back - Single Version,0.844,0.648,9,-10.685,0,0.113,0.0386,0.0,0.223,0.794,113.074,spotify:track:4cd1JFZ9PAMlSSp38YnXCu
A$AP Ferg,Hungry Ham (feat. Skrillex & Crystal Caines),0.698,0.908,1,-4.855,1,0.286,0.173,0.0,0.661,0.741,79.982,spotify:track:4ds6wUlS7zekdWwVD2Ttcn
Avicii,Pure Grinding - iSHi Remix,0.459,0.786,11,-4.748,0,0.0534,0.0226,0.199,0.281,0.0622,119.802,spotify:track:1EdI0MqwPcLqCandN3sXfx
Hozier,To Be Alone - Live,0.518,0.125,0,-13.194,0,0.0466,0.864,1.32e-05,0.707,0.267,131.828,spotify:track:0SoByX7SivpE7hG6UgSkdR
Joe Walsh,A Life of Illusion,0.692,0.613,2,-10.735,1,0.0282,0.0407,0.0652,0.094,0.93,120.901,spotify:track:19P4fwkPhE6yVAXApFWDoF
Tennis,Ladies Don't Play Guitar,0.676,0.557,7,-5.509,0,0.0273,0.388,4.5e-05,0.0623,0.661,99.955,spotify:track:3RlFUcKkAKIIrTHYOKDF9C
Aurix,Luminosity,0.687,0.715,10,-7.592,1,0.0386,0.0996,0.773,0.153,0.343,140.035,spotify:track:5jgNmBJkrfhdWOVR6GyXpc
Chris Bear,Sandglide,0.725,0.784,10,-8.839,1,0.0406,0.631,0.94,0.12,0.508,116.02,spotify:track:1dGTMn1lsRr6Pa2uV774jA
Jeezy,G-Wagon,0.59,0.754,2,-3.897,1,0.104,0.00481,0.0,0.839,0.478,139.906,spotify:track:4iVKTmG5KKOmjTN0ZhfeTR
Gorillaz,Ascension (feat. Vince Staples),0.676,0.905,1,-2.569,1,0.147,0.594,0.0,0.154,0.519,152.186,spotify:track:2bBMODHVTXGwE2aZYfbgCt
Britney Spears,...Baby One More Time,0.759,0.699,0,-5.745,0,0.0307,0.202,0.000131,0.443,0.907,92.96,spotify:track:3MjUtNVVq3C8Fn0MP3zhXa
Ricardo Montaner,Vamos Pa' La Conga,0.869,0.948,4,-5.55,1,0.0612,0.158,2.52e-05,0.0929,0.967,130.147,spotify:track:6qKGPDCO67UO9tXzXdufMk
The Color Morale,Suicide;Stigma,0.456,0.983,10,-4.01,0,0.177,3.69e-05,0.000956,0.239,0.28,164.966,spotify:track:5bmXrYhVGoOCRf1KmNanPu
Damien Rice,Coconut Skins,0.36,0.594,7,-6.898,1,0.0312,0.255,0.0,0.0875,0.466,107.528,spotify:track:29ZwHWh3lI43nAFnVBOagN
U2,Where Did It All Go Wrong?,0.581,0.908,2,-7.566,1,0.036,0.0108,0.0241,0.406,0.882,126.863,spotify:track:3N32gvv6rUe9IxFOdnON2t
Miranda Cosgrove,What Are You Waiting For,0.388,0.687,10,-3.674,1,0.0349,0.111,0.000208,0.157,0.137,150.809,spotify:track:2xiBu4M0Pkjw8rVudA5ORV
Weezer,Undone - The Sweater Song,0.45,0.652,6,-5.541,1,0.0276,0.00556,0.000786,0.0933,0.514,80.128,spotify:track:6FxbwB6o1MKOy0dHvxNr2W
C-Kan,Sin Ti,0.774,0.71,2,-5.56,0,0.105,0.269,0.0,0.0534,0.71,81.008,spotify:track:5Hs2GVfaXx9a7YE7FmGaX4
Gucci Mane,At Least a M,0.701,0.571,11,-7.686,1,0.341,0.194,0.0,0.173,0.369,149.819,spotify:track:39jYT18udEDACVjJ4dKwgV
Golden Youth,Where's Your Heart Gone,0.633,0.566,2,-8.55,1,0.0237,0.592,0.00335,0.0912,0.474,97.023,spotify:track:1H8Ib8Yg77GTlqyxN85tWy
Gojira,"Explosia - Live at Brixton Academy, London, UK 3/29/2013",0.217,0.988,0,-4.627,0,0.11,8.62e-05,0.558,0.84,0.038,119.299,spotify:track:0b46ltA6fEPf9wDM9X6uqg
MÖWE,Lovers Friends - Adventurer Remix,0.74,0.721,7,-6.221,0,0.0396,0.0143,1.95e-06,0.202,0.262,123.964,spotify:track:6E1xFb2jUHwDpIUuGd4wmy
Kevin Gates,Plug Daughter,0.794,0.752,0,-6.476,1,0.123,0.0337,0.00753,0.137,0.496,128.016,spotify:track:1W3Tw3oj3im64bg1AvCwo0
Ben Rector,The Beat,0.623,0.662,0,-7.456,1,0.0314,0.0129,8.08e-05,0.106,0.506,117.066,spotify:track:5y4hY8mF2yHoeQkZjrj9ro
The Notorious B.I.G.,Just Playing (Dreams) - 2005 Remaster,0.773,0.668,6,-5.007,0,0.37,0.5,0.0,0.118,0.674,177.669,spotify:track:61fT12l0R16DiB9dd4zkfy
Troye Sivan,BITE,0.591,0.402,1,-5.847,0,0.0337,0.192,0.0,0.148,0.0678,125.015,spotify:track:72mvdKU4Lw2737idPLKTjh
Hilary Duff,Someone's Watching Over Me,0.475,0.716,4,-4.608,1,0.0324,0.119,1.92e-05,0.11,0.432,151.996,spotify:track:6HHfwQ5xBAtTN6T9FwGfxA
Jake Owen,Eight Second Ride,0.645,0.843,0,-4.072,1,0.0475,0.104,0.0,0.249,0.534,92.357,spotify:track:0XjXQDJpajDzCdpazp1562
Cage The Elephant,Lotus,0.4,0.853,6,-4.709,0,0.0363,0.00186,0.0,0.327,0.407,128.505,spotify:track:5UpANxBof8pRYWs1HMM1Ea
Trombone Shorty,Here Come The Girls,0.729,0.854,5,-5.19,0,0.0378,0.204,5.62e-06,0.0693,0.78,103.01,spotify:track:2bbndCZxS4FnxBS963akWC
Lil Uzi Vert,Early 20 Rager,0.651,0.68,8,-6.057,0,0.0647,0.0209,0.0,0.381,0.092,127.001,spotify:track:2O1qYJTA2BI5ypFFqEZhh4
Moksi,The Dopest,0.841,0.797,1,-6.252,0,0.0717,0.0188,0.638,0.0368,0.376,125.014,spotify:track:6UOJMaMrptK3L8Qm0iRMKA
Nirvana,Polly,0.618,0.392,11,-11.941,1,0.0388,0.683,7.09e-05,0.905,0.437,115.075,spotify:track:0xHch89AN9RlN8Nm4kJzs3
Bullet For My Valentine,Bittersweet Memories - Live At XFM,0.358,0.899,3,-4.065,1,0.0622,0.00015,9.77e-05,0.0718,0.237,142.037,spotify:track:4FPLzAIgmWHUiCbkWQI1rU
Kayzo,Wake Up,0.624,0.939,7,-2.449,1,0.071,0.00102,0.00559,0.131,0.391,160.014,spotify:track:1DegLHuaZdLmOvhUgsNV9I
Lee Brice,A Woman Like You,0.592,0.584,7,-7.422,1,0.0305,0.245,0.0,0.0862,0.371,160.048,spotify:track:3oyMHCAAcnWFdcGuVgwfhd
Xavier Dunn,Fuckin' Problems,0.579,0.349,0,-10.81,1,0.0439,0.821,0.0,0.101,0.218,74.912,spotify:track:2GNfQXXBfJUj0NsuDd9Tmc
Childish Gambino,Stand Tall,0.42,0.247,2,-13.37,0,0.036,0.705,0.00349,0.127,0.138,88.071,spotify:track:7j8k8M9korrPWTERMyD7mM
Red Hot Chili Peppers,Otherside,0.458,0.795,0,-3.265,1,0.0574,0.00316,0.000202,0.0756,0.513,123.229,spotify:track:64BbK9SFKH2jk86U3dGj2P
Jidenna,Long Live the Chief,0.859,0.741,9,-3.201,0,0.35,0.0248,0.0,0.14,0.47,84.983,spotify:track:5M708qYwdT7xyQqO0WXnzm
YG,Who Do You Love?,0.676,0.415,9,-9.752,1,0.508,0.0281,0.0,0.0915,0.146,193.206,spotify:track:1uDjaezEbalGyGnuH80zDK
The Weeknd,The Zone,0.619,0.521,3,-8.092,0,0.0744,0.26,0.000542,0.101,0.254,139.886,spotify:track:46X8c9qJzpBLYcos3OX0CE
Howard Shore,"The Fellowship Reunited (feat. Sir James Galway, Viggo Mortensen and Renée Fleming)",0.137,0.0625,2,-22.77,1,0.04,0.941,0.926,0.277,0.0365,87.682,spotify:track:1lIcdDpGlc2mO2LYA0f5KM
Fatima Al Qadiri,Shanzhai (For Shanzhai Biennial),0.317,0.221,7,-10.785,0,0.039,0.986,0.13,0.13,0.0363,122.528,spotify:track:51EKuKGD2sXnwiZcAsfOBd
Gucci Mane,Use Me (feat. 2 Chainz),0.739,0.612,6,-4.2,0,0.245,0.447,0.0,0.53,0.429,120.116,spotify:track:6jEeDikIXh0kR7lmQ2qbUq
Be More Chill,Jeremy's Theme - Instrumental,0.194,0.365,4,-10.456,1,0.0371,0.41,0.73,0.582,0.0357,66.359,spotify:track:32CcFzXL3Ifoa0qV7sqggP
Creepy Nuts,合法的トビ方ノススメ,0.667,0.973,10,-3.808,0,0.189,0.598,0.0,0.362,0.668,132.989,spotify:track:1YjB7JgaWxUSOAsuCBOQEM
Street 41,La Botella,0.749,0.828,7,-5.55,1,0.0478,0.0215,0.0,0.214,0.883,118.022,spotify:track:3jqIYcmJ8Tvr8CZH6uskXr
Kim Wilde,Kids In America,0.565,0.853,4,-2.333,1,0.0519,0.0762,0.0,0.165,0.338,159.332,spotify:track:02SQcBSULnUUm3QHxbF8H9
The Lone Bellow,You Never Need Nobody,0.378,0.452,7,-8.138,1,0.0385,0.31,1.03e-06,0.146,0.497,112.851,spotify:track:7bdsD2f0LtNJjRo3JNM850
The Weepies,World Spins Madly On,0.502,0.311,1,-13.421,1,0.0285,0.617,4.32e-05,0.129,0.4,107.612,spotify:track:0bAM9qivrntXnHyklRRx39
Common,Blue Sky,0.387,0.775,3,-5.349,0,0.0515,0.0933,0.0,0.352,0.162,122.43,spotify:track:3wauST900TNdlPA66c7TdI
Eric Clapton,Mean Old World,0.565,0.352,0,-15.251,1,0.0999,0.711,0.028,0.122,0.791,187.284,spotify:track:4w1nfPlGNqp4vDxDZRTmAi
Lil Wayne,Inside,0.656,0.718,0,-2.331,0,0.357,0.0157,0.0,0.131,0.783,73.579,spotify:track:0b3Gaew9DCQZQquOaK4QQj
Jamie Cullum,Take Me Out (Of Myself),0.598,0.818,5,-5.811,1,0.0301,0.00534,2.24e-05,0.0959,0.164,113.961,spotify:track:7iNentqebFzy2OQwV76jKh
Thomas Newman,Whiskey,0.197,0.172,5,-17.212,1,0.0349,0.882,0.912,0.109,0.0708,201.132,spotify:track:31n9s0CjclxSPohw5hRuzC
Excision,Harambe,0.636,0.965,0,-0.322,1,0.291,0.000156,0.476,0.109,0.0458,150.015,spotify:track:3kYGqZsCjhPBUCx2ElKmZK
Hui Aloha,Pu'u Anahulu,0.408,0.447,0,-9.313,1,0.0277,0.818,0.0019,0.114,0.402,112.203,spotify:track:1vbJJcxP41Syol0wW4D1co
Dr. Dre,Forgot About Dre,0.925,0.737,8,-1.292,1,0.0777,0.092,0.0,0.169,0.603,133.946,spotify:track:0Zh5U48tZNeAzzLTV1CVBE
The Sight Below,Fervent,0.138,0.591,1,-14.855,0,0.193,0.4,0.924,0.0787,0.0401,69.653,spotify:track:4RKKGRxb3XMUWxNYceBKJW
Oliver Smith,Endorphin,0.602,0.911,5,-6.255,0,0.0363,6.42e-05,0.873,0.124,0.417,127.991,spotify:track:2vaPHvbRVkTPDrKVOcs47X
Galantis,Make Me Feel,0.5,0.882,6,-4.103,1,0.0377,0.00761,0.0,0.187,0.191,125.856,spotify:track:1BJLlHOoRXgNJg5fMiFzJR
Bassnectar,Speakerbox (feat. Ohana Bam & Lafa Taylor) - F8 Remix,0.576,0.88,8,-2.01,0,0.126,0.0208,8.99e-05,0.334,0.514,87.969,spotify:track:3JiyUyibMs31de0hmoeSK9
Brad Paisley,He Didn't Have to Be,0.464,0.389,9,-10.046,1,0.0277,0.155,2.48e-06,0.235,0.197,72.833,spotify:track:3FmbcnN5g3tesLmBcoL9oM
R. Kelly,Share My Love,0.699,0.867,11,-5.022,1,0.0598,0.0287,0.0,0.301,0.778,110.11,spotify:track:4jgRoolhwiYTY57vuSlfVt
Sean Kingston,Beautiful Girls,0.762,0.661,1,-6.075,0,0.0687,0.15,0.0,0.256,0.769,130.009,spotify:track:1hGy2eLcmC8eKx7qr1tOqx
Rick Ross,Maybach Music III,0.41,0.791,9,-5.703,1,0.171,0.0669,0.0,0.123,0.203,167.517,spotify:track:06aiCjSnK0XXBEERhduZWZ
Dua Lipa,I'm Not The Only One - Live From Spotify London,0.454,0.265,5,-8.468,1,0.0491,0.861,0.0,0.685,0.324,176.047,spotify:track:2n2ISND6Pispnkp4kx5u4Y
ZHU,Automatic,0.784,0.676,6,-6.751,1,0.0487,0.0162,0.0645,0.307,0.691,121.98,spotify:track:4VJekfh1nKgRFPYhXjwIQM
Maggie Lindemann,Pretty Girl - Cheat Codes X CADE Remix,0.703,0.868,7,-4.661,0,0.0291,0.15,0.132,0.104,0.733,121.03,spotify:track:1NDxZ7cFAo481dtYWdrUnR
Kimbra,Good Intent,0.907,0.557,8,-9.417,0,0.0416,0.187,0.000224,0.36,0.805,122.007,spotify:track:2dvYABYUSdiDzDCyG3lmfy
Motion City Soundtrack,Indoor Living,0.553,0.92,6,-6.513,1,0.0512,0.00641,0.0,0.0734,0.548,141.937,spotify:track:42doAayNFLEe5vBtlCsSsq
Futurecop!,Transformers - Ghosthustler Remix,0.721,0.729,7,-7.35,1,0.0366,0.0794,0.822,0.0781,0.828,129.996,spotify:track:0A0TiR4bJ3CsnF6tXwWqan
Elevation Worship,Give Me Faith,0.484,0.61,9,-5.776,1,0.0266,0.0188,0.0,0.0985,0.339,145.992,spotify:track:0Iahiy5y1VEmuwTFb65tG8
YG,You Broke,0.913,0.49,1,-9.409,1,0.191,0.00229,0.0,0.136,0.512,92.499,spotify:track:42tcDJD6gFl469vffWovWf
Yes,The Clap - 2003 Remaster,0.402,0.48,7,-13.829,1,0.03,0.725,0.921,0.731,0.741,111.63,spotify:track:4jPBOLovjf8w66PyTIhq26
Waka Flocka Flame,"Get Low (feat. Nicki Minaj, Tyga & Flo Rida)",0.802,0.837,8,-6.269,1,0.13,0.12,0.0,0.288,0.83,124.951,spotify:track:119pE59HeIqBiaXHbw7B1M
Geri Halliwell,Look at Me,0.64,0.947,9,-3.925,0,0.102,0.0581,0.0,0.0656,0.708,145.108,spotify:track:7jsYlbbaAzP2VHkLGlfn6r
Bell Biv DeVoe,Run,0.77,0.721,2,-3.241,1,0.35,0.0738,0.0,0.121,0.516,94.502,spotify:track:001wUOgo8t9VElHl45bxzr
Ramin Djawadi,Light of the Seven,0.273,0.102,0,-16.843,0,0.0494,0.903,0.721,0.268,0.0583,120.378,spotify:track:6iLzFJhs4ATwJn7P1utZIJ
The Script,We Cry,0.556,0.88,7,-4.604,0,0.0645,0.0479,0.0,0.351,0.663,91.893,spotify:track:3x9hhPuQ7mo6n7YVLDyzAx
Fifth Harmony,Work from Home (feat. Ty Dolla $ign),0.803,0.585,8,-5.861,1,0.0432,0.103,3.94e-06,0.0644,0.593,105.017,spotify:track:4tCtwWceOPWzenK2HAIJSb
Benny Goodman,Blue Skies,0.652,0.277,3,-9.417,1,0.0436,0.99,0.00512,0.944,0.473,115.39,spotify:track:0R9FxO6lQWeqhcGIHbr8mp
The Cars,Drive,0.582,0.606,6,-9.961,1,0.0289,0.124,0.00139,0.151,0.504,111.441,spotify:track:3wfujdbamR3Z46F4xav7LM
Tranzas,Mori,0.575,0.43,7,-11.356,1,0.058,0.419,0.0,0.114,0.11,152.007,spotify:track:5Q9r4LgvVYlGCc6ADlTq4b
John Williams,Ewok Feast/Part of the Tribe - Medley,0.688,0.342,1,-18.635,1,0.422,0.223,0.347,0.0662,0.32,102.691,spotify:track:7bXowKGMOua7f2KuARER3X
A$AP Mob,"Bachelor (feat. A$AP Rocky, Lil Yachty, MadeinTYO & Offset)",0.785,0.607,1,-5.103,1,0.0953,0.0554,0.0,0.179,0.168,128.077,spotify:track:4Nbi6hJWVqM7Ois9G2KKjC
Jasmine Thompson,Rather Be,0.608,0.333,11,-7.485,1,0.0326,0.851,0.0,0.111,0.527,110.032,spotify:track:01mOYL4NbFgqBK8sssmVBb
New Order,Age of Consent - 2015 Remaster,0.372,0.91,2,-5.559,1,0.0392,0.00101,0.0944,0.13,0.756,161.964,spotify:track:2EEinN4Zk8MUv4OQuLsTBj
Jay Ollero,Right Here,0.687,0.487,0,-5.761,0,0.0274,0.624,0.0,0.138,0.368,99.976,spotify:track:3PZ7I6wGvpUUzMIcosDAVy
Original H,Evidemment,0.59,0.843,4,-5.894,1,0.0521,0.363,4.73e-06,0.287,0.756,167.994,spotify:track:3lycLQ8sjgse1wgomgsIqD
Whirr,Flashback,0.174,0.587,9,-7.653,1,0.038,1.18e-05,0.922,0.151,0.232,116.039,spotify:track:6k6Iy3HIarmdsPuAd3Z48g
A Flock Of Seagulls,I Ran (So Far Away) (Re-Recorded / Remastered),0.559,0.719,2,-9.712,1,0.0347,0.0169,0.078,0.0824,0.602,146.992,spotify:track:5VNW7zhvsqo5UD0kUiRTYr
The Word Alive,Piece Of Me,0.29,0.796,2,-6.095,1,0.0517,0.00014,0.197,0.0826,0.141,72.897,spotify:track:1RKXGUDtY2gRi5NL4ND4OR
MGMT,Electric Feel,0.763,0.807,1,-3.714,1,0.035,0.0714,0.28,0.348,0.559,103.038,spotify:track:0vaf64cpnqM7COUZZkoBig
Drake,Madiba Riddim,0.839,0.521,7,-10.45,1,0.166,0.245,0.00545,0.607,0.33,105.992,spotify:track:76gUmNLXGQVOsGhfcshkFP
Mac Dre,Back 2 My Mission,0.923,0.717,2,-5.659,1,0.214,0.0103,0.0,0.335,0.243,96.943,spotify:track:5LCjDJMGgAxOAkLhr0QGrb
The Word Alive,Entirety,0.465,0.975,6,-4.286,1,0.1,9.98e-05,0.00121,0.81,0.211,115.008,spotify:track:6DvHtJPCuUpV08hsHecfuQ
David Guetta,Just One Last Time (feat. Taped Rai),0.532,0.812,8,-2.507,1,0.0547,0.021,0.0,0.124,0.207,128.063,spotify:track:1jvT3CCQpyysWB1JcqZwSi
Dan Croll,From Nowhere,0.628,0.883,8,-5.578,0,0.14,0.0316,0.000106,0.0622,0.658,87.91,spotify:track:5c9YHjSjEZxaCxsF1Gy5Jt
Beastie Boys,Stink Bug - Remastered 2009,0.842,0.927,10,-6.456,1,0.052,0.0366,0.927,0.0506,0.912,142.841,spotify:track:6bBPN33LD0oEtqQdxZAOhL
Chase Goehring,Illusion,0.713,0.512,7,-6.938,1,0.0903,0.75,0.0,0.158,0.434,167.914,spotify:track:5AjFBVvlia44KcYhjCwHVb
Chayín Rubio,Uno Personal,0.817,0.461,11,-8.151,1,0.044,0.649,2.27e-06,0.165,0.924,118.949,spotify:track:1TJBLBuonTxAfg219pq3hL
Ollie,Possible,0.558,0.628,1,-10.109,1,0.432,0.88,0.0,0.155,0.444,150.202,spotify:track:3HfwTPSIh4mPtH38gmksGb
Kid Cudi,Wild’n Cuz I’m Young,0.708,0.55,11,-10.205,1,0.152,0.786,0.126,0.113,0.169,87.985,spotify:track:0HEfiw4FFDxMTfCIf6k3J5
The Opposites,Hey DJ,0.731,0.694,7,-6.273,0,0.0406,0.278,0.0608,0.162,0.64,112.981,spotify:track:2qqpCsJmcWRuKJytvLNBk4
Sia,Satisfied (feat. Miguel & Queen Latifah),0.58,0.544,0,-7.636,0,0.0697,0.497,0.0,0.168,0.308,123.984,spotify:track:1ybJ2itxCxPCPkcA9sOgTO
El Taiger,Coronamos - Remix,0.869,0.565,1,-7.813,1,0.269,0.143,0.0202,0.358,0.631,130.076,spotify:track:1FTRDhCVvGuoOxkGtYGMiD
Frédéric Chopin,"Waltzes No. 13 in D-Flat Major, Op. 70-3: Op.posth.",0.25,0.0243,1,-35.136,1,0.0402,0.995,0.896,0.0821,0.163,78.345,spotify:track:0KnQry9lmxD6B43IZDsHKt
Tavares,Heaven Must Be Missing An Angel - Pt. 1,0.617,0.748,9,-9.123,0,0.0357,0.00746,0.0,0.304,0.969,116.828,spotify:track:6J9paEX8rcBYuAIawdnzUj
Drake,Passionfruit,0.809,0.463,11,-11.377,1,0.0396,0.256,0.085,0.109,0.364,111.98,spotify:track:7hDc8b7IXETo14hHIHdnhd
Interprètes Divers,"Hey, caramba ! (F. Repilado)",0.694,0.439,6,-12.501,1,0.0477,0.782,0.00033,0.104,0.933,100.28,spotify:track:3uFqTCeqdjdHZmpMt2kAN2
Manchester Orchestra,Leave It Alone,0.431,0.563,1,-8.684,1,0.0432,0.0112,0.000475,0.109,0.162,150.074,spotify:track:5Z1ySMUArvspxwtYQBGZsC
Omar LinX,Jackie Boy,0.391,0.78,3,-5.782,0,0.293,0.354,0.0,0.347,0.433,144.834,spotify:track:5Pr0TW20B5zyznKFlPzteu
The Word Alive,94th St.,0.34,0.966,8,-4.783,0,0.174,4.34e-05,0.000119,0.179,0.352,84.928,spotify:track:0XFhBY3DHV0Hr9zkQJsWyT
Tech N9ne,Keep on Keepin' on Featuring Big Krizz Kaliko,0.761,0.718,3,-4.538,0,0.308,0.129,0.0,0.306,0.677,161.307,spotify:track:7KYIrVQ63Mq8CMEYGYk1vl
Van Morrison,Crazy Love - 2013 Remaster,0.575,0.188,9,-18.758,1,0.0959,0.841,4.37e-05,0.228,0.334,77.464,spotify:track:2hjAc6x8EoSLhGxRNg8KEw
N.W.A.,Break Out (Insert),0.738,0.462,1,-10.516,1,0.594,0.894,0.0,0.7,0.908,127.35,spotify:track:4xNBm9GmztAGFwnYHHD6h7
Emily King,Sleepwalker,0.718,0.421,5,-11.555,1,0.146,0.118,0.000405,0.0889,0.685,86.892,spotify:track:1M6omUPXNXAgDQh5f1k4oA
Weezer,The Damage In Your Heart,0.474,0.81,6,-4.312,1,0.0429,0.00611,0.000148,0.0825,0.161,123.046,spotify:track:1K8dv03x7iQP19GD1Cv5YI
Kodak Black,Patty Cake,0.806,0.77,1,-6.464,0,0.19,0.0252,0.0,0.0645,0.406,152.094,spotify:track:0bXFIF7iL17TYLyx8JHziM
Three Days Grace,Riot,0.185,0.948,8,-3.892,1,0.147,0.0104,0.0,0.105,0.316,196.578,spotify:track:5eALoO9RRACvoxvLKF9zt4
NEEDTOBREATHE,Something Beautiful,0.527,0.817,1,-5.036,1,0.0353,0.0213,2.04e-05,0.16,0.516,95.98,spotify:track:6iz58z2LC8uHL3H2aiwX6I
Lil Wayne,Dedication,0.609,0.661,3,-5.697,0,0.453,0.0763,0.0,0.153,0.749,150.206,spotify:track:4XqwdCiqTDXhg3y5iNRUBe
Neil Diamond,Cherry Cherry,0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,spotify:track:2SS3WeSe24ZqTlTSK4KzQZ
Tame Impala,Feels Like We Only Go Backwards,0.291,0.897,2,-2.32,0,0.0542,0.0276,0.65,0.116,0.555,150.185,spotify:track:6vTtMyCg96xwpoIBws9K0Q
Spawnbreezie,Don't Let Go,0.552,0.44,2,-8.243,1,0.15,0.495,0.0,0.172,0.45,72.429,spotify:track:7IMK1ikz0idnl1xc6oAwjM
Billie Holiday,I'll Be Seeing You,0.355,0.0304,1,-20.479,1,0.0361,0.989,0.0555,0.116,0.188,90.495,spotify:track:6MIa10mpQQ3dEiaw8TA8JA
Trillville,Some Cut (feat. Cutty),0.901,0.512,1,-6.468,1,0.37,0.00273,0.0,0.0979,0.638,85.012,spotify:track:71mDjdeVK9sqXmamMHaAfX
The National,Slipped,0.473,0.423,1,-10.165,0,0.0346,0.779,0.00393,0.0952,0.157,115.944,spotify:track:3QinothXo6s9uhwCXlI8wp
NF,How Could You Leave Us,0.536,0.708,6,-7.882,1,0.758,0.513,0.0,0.0951,0.09,78.33,spotify:track:10bt2wAkFgCWRCEOyAyWT9
All Time Low,Satellite,0.452,0.844,2,-6.099,1,0.0649,0.0758,1.91e-06,0.403,0.346,144.978,spotify:track:1YVwFSVhYBPQMdmTD8sXrI
Lucian,Infrared (feat. Jordan Corey),0.418,0.755,0,-2.089,0,0.17,0.462,0.000775,0.226,0.193,142.552,spotify:track:09dqs7fRPkRtbL3C9JwwYN
Paige Buxton,No Time to Waste,0.633,0.206,4,-7.867,1,0.0433,0.962,0.0,0.11,0.383,71.973,spotify:track:5YFLGbjhmqUJNiry9vM6q7
Ludacris,How Low,0.785,0.498,1,-6.977,1,0.0533,0.00248,1.23e-06,0.224,0.418,143.96,spotify:track:1WtTLtofvcjQM3sXSMkDdX
Hot Chip,Huarache Lights,0.715,0.629,2,-7.157,1,0.0337,0.0962,0.0325,0.0845,0.381,113.51,spotify:track:07sTi2CXzJPcgoXjxutzbu
Fear,I Love Livin' in the City,0.547,0.839,5,-9.521,0,0.0709,0.00115,0.0,0.433,0.343,95.611,spotify:track:0qHt7KGw9LPm4Ms4qUZlSd
Thieving Birds,Too Young,0.56,0.757,7,-6.664,1,0.0246,0.00467,0.000116,0.125,0.449,140.021,spotify:track:5un9niuesU7Nfls37QCyO4
Alice Deejay,Better Off Alone,0.671,0.88,8,-6.149,0,0.0552,0.00181,0.691,0.285,0.782,136.953,spotify:track:0pMUR7Uvp6vxlbG0qBFvgM
Lord Echo,Thinking of You,0.723,0.754,10,-9.376,1,0.0576,0.0491,0.00112,0.393,0.592,97.201,spotify:track:1iMOlA78LDd12ZHhuBNDh6
*NSYNC,It's Gonna Be Me,0.644,0.874,0,-4.666,0,0.0801,0.0459,2.24e-06,0.0584,0.882,165.09,spotify:track:35zGjsxI020C2NPKp2fzS7
Sinkane,How We Be,0.676,0.726,7,-7.799,1,0.0338,0.0311,0.00527,0.103,0.655,79.99,spotify:track:3DgEeHFWREJ0TK3RiPjWwQ
Hillsong UNITED,Closer Than You Know (From A Quiet Place Beneath An Olive Tree) - Live,0.186,0.283,0,-11.749,1,0.0319,0.125,0.00307,0.106,0.0844,151.21,spotify:track:18ormsH10y7RSDibrRXLBd
Mustard,Don't Hurt Me,0.704,0.46,8,-10.559,1,0.416,0.0872,0.0,0.0833,0.493,126.388,spotify:track:5Eg6N02CTSSbdthjVc7wLA
Relient K,Maintain Consciousness,0.428,0.937,11,-3.886,1,0.0871,0.00367,0.0,0.117,0.617,170.187,spotify:track:2mrbknZGBpM6yaUjkxnEr9
Jeremih,Actin' Up,0.721,0.323,10,-8.654,0,0.165,0.457,0.0,0.357,0.419,119.935,spotify:track:4eI7uXekB49vPBUgSe9Wh5
Gramatik,Fly Wit Me,0.782,0.626,5,-6.785,0,0.0416,0.000768,0.91,0.169,0.89,87.52,spotify:track:5iFwAlSB9EJqV6PekPhHQ6
Florence + The Machine,What The Water Gave Me,0.483,0.572,0,-6.41,0,0.0316,0.00681,0.000416,0.112,0.187,124.112,spotify:track:10H6mvk1cPPTzs3IHsHSHi
Jamie xx,Beat For,0.399,0.376,11,-14.693,0,0.163,0.524,0.855,0.305,0.192,174.987,spotify:track:2ItOye9eFl7sSbtdzj6qBs
Josh Turner,Another Try,0.511,0.472,10,-8.119,1,0.0284,0.544,0.000519,0.104,0.261,123.247,spotify:track:4iZzndyEgjtISiFQPnsRii
